"EIN","NAME","address","STREET","CITY","STATE","ZIP","zipshrt","lon","lat"
592135038,"GULFPORT COMMUNITY PLAYERS INC","1619 49TH ST S, GULFPORT, FL, 33707-4340","1619 49TH ST S","GULFPORT","FL","33707-4340","33707",-82.7002194,27.7539622
592233310,"GULFPORT HISTORICAL SOCIETY","5301 28TH AVE S, GULFPORT, FL, 33707-5427","5301 28TH AVE S","GULFPORT","FL","33707-5427","33707",-82.7055218,27.7425458
592446625,"GULFPORT MERCHANTS CHAMBER OF COMM","3101 BEACH BLVD S APT 1, GULFPORT, FL, 33707-6066","3101 BEACH BLVD S APT 1","GULFPORT","FL","33707-6066","33707",-82.7081257,27.7386552
593266257,"PTA FLORIDA CONGRESS","2014 52ND ST S, GULFPORT, FL, 33707-4928","2014 52ND ST S","GULFPORT","FL","33707-4928","33707",-82.7026757,27.7503906
593340126,"HELEN P GLIMPSE CHARITABLE FOUNDATION INC 0269167","6307 GULFPORT BLVD S, GULFPORT, FL, 33707-3130","6307 GULFPORT BLVD S","GULFPORT","FL","33707-3130","33707",-82.7222599,27.7560489
593401185,"WALDEN SCHOOL INC","2728 53RD ST S, GULFPORT, FL, 33707-5444","2728 53RD ST S","GULFPORT","FL","33707-5444","33707",-82.7047415,27.7424372
593498956,"BAHAIS OF GULFPORT","4914 29TH AVE S, GULFPORT, FL, 33707-5602","4914 29TH AVE S","GULFPORT","FL","33707-5602","33707",-82.7001219,27.7408083
596135559,"CHARLES A DANA LAW CENTER FOUNDATION INC","1401 61ST ST S, GULFPORT, FL, 33707-3246","1401 61ST ST S","GULFPORT","FL","33707-3246","33707",-82.7175736,27.7565553
596152780,"INTERNATIONAL ASSOCIATION OF LIONS CLUBS","6058 GULFPORT BLVD S, GULFPORT, FL, 33707-3200","6058 GULFPORT BLVD S","GULFPORT","FL","33707-3200","33707",-82.717728,27.7516357
680662923,"GRATEFUL AMERICAN COIN","2603 59TH ST S, GULFPORT, FL, 33707-5243","2603 59TH ST S","GULFPORT","FL","33707-5243","33707",-82.7143757,27.7448802
811400951,"HILLSIDE CHRISTIAN ACADEMY","5801 9TH AVE S, GULFPORT, FL, 33707-2540","5801 9TH AVE S","GULFPORT","FL","33707-2540","33707",-82.712352,27.7611732
811432560,"IMPACT FOUNDATION INC","5230 11TH AVE S, GULFPORT, FL, 33707-3605","5230 11TH AVE S","GULFPORT","FL","33707-3605","33707",-82.7049315,27.7590053
812259257,"NEW HORIZONS BAND OF GULFPORT INC","5501 27TH AVE S, GULFPORT, FL, 33707-5553","5501 27TH AVE S","GULFPORT","FL","33707-5553","33707",-82.707774,27.7440638
812971893,"ENROY FOUNDATION INC","5814 23RD AVE S, GULFPORT, FL, 33707-5030","5814 23RD AVE S","GULFPORT","FL","33707-5030","33707",-82.7124914,27.7471
813076323,"LINCOLN CEMETERY SOCIETY","600 58TH STREET S, GULFPORT, FL, 33707-0000","600 58TH STREET S","GULFPORT","FL","33707-0000","33707",-82.710035,27.763972
815008143,"ONE CITY CHORUS INCORPORATED","2221 59TH ST S, GULFPORT, FL, 33707-5043","2221 59TH ST S","GULFPORT","FL","33707-5043","33707",-82.7143876,27.7473436
821295165,"SWEET A LITERARY CONFECTION","2610 47TH ST S, GULFPORT, FL, 33711-3610","2610 47TH ST S","GULFPORT","FL","33711-3610","33711",-82.6969458,27.7442414
823161565,"DETROIT NEIGHBORHOOD NURSERY NETWORK","5618 13TH AVE S, GULFPORT, FL, 33707-3413","5618 13TH AVE S","GULFPORT","FL","33707-3413","33707",-82.7101025,27.7575032
823885675,"MULA MATH INC","5931 BAYVIEW CIR S, GULFPORT, FL, 33707-3929","5931 BAYVIEW CIR S","GULFPORT","FL","33707-3929","33707",-82.7193782,27.7389467
830359746,"SHAREVIVAL INCORPORATED","4917 20TH AVE S, GULFPORT, FL, 33707-4901","4917 20TH AVE S","GULFPORT","FL","33707-4901","33707",-82.7003776,27.7502921
832498564,"PROJECTFREE INC","2026 51ST ST S, GULFPORT, FL, 33707-4924","2026 51ST ST S","GULFPORT","FL","33707-4924","33707",-82.7013263,27.7493834
832801765,"THRILL THE BURG CHILDRENS CHARITY","5022 9TH AVE S, GULFPORT, FL, 33707-2621","5022 9TH AVE S","GULFPORT","FL","33707-2621","33707",-82.7018111,27.7612095
833410197,"LGBTQ RESOURCE CENTER OF THE GULFPORT LIBRARY INC","5501 28TH AVE S, GULFPORT, FL, 33707-5555","5501 28TH AVE S","GULFPORT","FL","33707-5555","33707",-82.7078823,27.7426891
842667262,"KNIGHTS OF COLUMBUS","5800 15TH AVE S, GULFPORT, FL, 33707-3337","5800 15TH AVE S","GULFPORT","FL","33707-3337","33707",-82.7131955,27.7550554
844266446,"LIONS CLUB OF GULFPORT FLORIDA FOUNDATION INC","4630 TIFTON DR S, GULFPORT, FL, 33711-3649","4630 TIFTON DR S","GULFPORT","FL","33711-3649","33711",-82.6969505,27.7390408
851372195,"FLORIDA HUNGER PROJECT","1119 60TH ST S, GULFPORT, FL, 33707-3204","1119 60TH ST S","GULFPORT","FL","33707-3204","33707",-82.7163716,27.7585146
853142102,"THE@S-H-O SUPER HERO ORGANIZATION INC","1123 58TH ST S, GULFPORT, FL, 33707-3306","1123 58TH ST S","GULFPORT","FL","33707-3306","33707",-82.712352,27.7583034
853627564,"BRYAN BASSETT MINISTRIES INC","1836 58TH ST S, GULFPORT, FL, 33707-4101","1836 58TH ST S","GULFPORT","FL","33707-4101","33707",-82.7118461,27.7515803
853947527,"TAMPA DEBATE LEAGUE INC","5931 BAYVIEW CIR S, GULFPORT, FL, 33707-3929","5931 BAYVIEW CIR S","GULFPORT","FL","33707-3929","33707",-82.7193782,27.7389467
863108341,"PROSISTERS RADIO CORPORATION","5137 29TH AVE S, GULFPORT, FL, 33707-5605","5137 29TH AVE S","GULFPORT","FL","33707-5605","33707",-82.7034907,27.74118
871339024,"YINDIGENOUS YOGA","2408 50TH ST S, GULFPORT, FL, 33707-5146","2408 50TH ST S","GULFPORT","FL","33707-5146","33707",-82.7005884,27.7463855
871494612,"SUNFLOWER SCHOOL","5313 27TH AVE S, GULFPORT, FL, 33707-5417","5313 27TH AVE S","GULFPORT","FL","33707-5417","33707",-82.706094,27.7436885
872694748,"SERENDIPITY HOUSE","2834 UPTON ST S, GULFPORT, FL, 33711-3642","2834 UPTON ST S","GULFPORT","FL","33711-3642","33711",-82.6977631,27.7411797
880637283,"GHOSTLIGHTERS INC","3010 51ST ST S, GULFPORT, FL, 33707-5640","3010 51ST ST S","GULFPORT","FL","33707-5640","33707",-82.7020155,27.7401304
800097214,"CATHEDRAL OF FAITH INC","4210 E PALMETTO AVE, HIGHLAND CITY, FL, 33813-0000","4210 E PALMETTO AVE","HIGHLAND CITY","FL","33813-0000","33813",-81.8776964,27.9636415
266690290,"JOSEPH B AND NANCY M TYNAN FAMILY FOUNDATION","625 KEY ROYALE DR, HOLMES BEACH, FL, 34217-1237","625 KEY ROYALE DR","HOLMES BEACH","FL","34217-1237","34217",-82.709464,27.5195084
356725404,"WHELAN FAMILY FOUNDATION","625 IVANHOE LN, HOLMES BEACH, FL, 34217-1234","625 IVANHOE LN","HOLMES BEACH","FL","34217-1234","34217",-82.7176429,27.5227648
591056541,"KIWANIS INTERNATIONAL INC","464 63RD ST, HOLMES BEACH, FL, 34217-1500","464 63RD ST","HOLMES BEACH","FL","34217-1500","34217",-82.7143546,27.5133792
591271100,"CROSSPOINTE FELLOWSHIP INC","8605 GULF DR, HOLMES BEACH, FL, 34217-1059","8605 GULF DR","HOLMES BEACH","FL","34217-1059","34217",-82.7278492,27.5214887
592297522,"ANNA MARIA ISLAND CHAMBER OF COMMERCE","5313 GULF DR, HOLMES BEACH, FL, 34217-1736","5313 GULF DR","HOLMES BEACH","FL","34217-1736","34217",-82.7131523,27.5063419
592304897,"KIWANIS CLUB OF ANNA MARIA ISLAND FOUNDATION INC","464 63RD ST, HOLMES BEACH, FL, 34217-1500","464 63RD ST","HOLMES BEACH","FL","34217-1500","34217",-82.7143546,27.5133792
592346886,"CHURCH OF THE ANNUNCIATION INC","4408 GULF DR, HOLMES BEACH, FL, 34217-1829","4408 GULF DR","HOLMES BEACH","FL","34217-1829","34217",-82.7131215,27.4999157
592447411,"ANNA MARIA ELEMENTARY PARENT TEACHERS ORGANIZATION","4700 GULF DR, HOLMES BEACH, FL, 34217-1894","4700 GULF DR","HOLMES BEACH","FL","34217-1894","34217",-82.7116142,27.5023341
593591574,"ANIMAL NETWORK INC","3230 EAST BAY DRIVE 103, HOLMES BEACH, FL, 34217-2039","3230 EAST BAY DRIVE 103","HOLMES BEACH","FL","34217-2039","34217",-82.7080143,27.4923963
650170517,"ANNA MARIA ISLAND ART LEAGUE INC","5312 HOLMES BLVD, HOLMES BEACH, FL, 34217-1707","5312 HOLMES BLVD","HOLMES BEACH","FL","34217-1707","34217",-82.7154507,27.5065035
650206090,"ARTISTS GUILD OF ANNA MARIA ISLAND","5414 MARINA DR, HOLMES BEACH, FL, 34217-1763","5414 MARINA DR","HOLMES BEACH","FL","34217-1763","34217",-82.714526,27.507001
811790335,"JOHN GALANTI FOUNDATION INC","4410 2ND AVE, HOLMES BEACH, FL, 34217-1884","4410 2ND AVE","HOLMES BEACH","FL","34217-1884","34217",-82.713933,27.500038
883247826,"DOWN BY THE BAY INC","513 74TH ST, HOLMES BEACH, FL, 34217-1113","513 74TH ST","HOLMES BEACH","FL","34217-1113","34217",-82.7206992,27.5204391
10740216,"INDIAN ROCKS ROTARY FOUNDATION INC","PO BOX 968, INDIAN RK BCH, FL, 33785-0968","PO BOX 968","INDIAN RK BCH","FL","33785-0968","33785",-82.8506002,27.8889267
202353301,"LIGHTNINGS MINISTRIES INTERNATIONAL INC","PO BOX 907, INDIAN RK BCH, FL, 33785-0907","PO BOX 907","INDIAN RK BCH","FL","33785-0907","33785",-82.8506002,27.8889267
204467221,"CLO ALUMNI FOUNDATION INC","449 18TH AVE, INDIAN RK BCH, FL, 33785-2921","449 18TH AVE","INDIAN RK BCH","FL","33785-2921","33785",-82.8429844,27.9001459
223887497,"INDIAN ROCKS VOLUNTEER FIREMANS ASSOCIATION","304 1ST ST, INDIAN RK BCH, FL, 33785-2508","304 1ST ST","INDIAN RK BCH","FL","33785-2508","33785",-82.8498849,27.8810127
274683942,"INDIAN ROCKS BEACH HOMEOWNERS ASSOCIATION INC","PO BOX 523, INDIAN RK BCH, FL, 33785-0523","PO BOX 523","INDIAN RK BCH","FL","33785-0523","33785",-82.8506002,27.8889267
421252627,"IOWA WORKERS COMPENSATION ADVISORY COMMITTEE INC","PO BOX 759, INDIAN RK BCH, FL, 33785-0759","PO BOX 759","INDIAN RK BCH","FL","33785-0759","33785",-82.8506002,27.8889267
461304460,"BLACK & WHITE CHI RHO MINISTRIES","1615 1ST ST, INDIAN RK BCH, FL, 33785-2809","1615 1ST ST","INDIAN RK BCH","FL","33785-2809","33785",-82.8469783,27.8993995
464906816,"FREEDOM SPIRIT OF FLORIDA INC","PO BOX 382, INDIAN RK BCH, FL, 33785-0382","PO BOX 382","INDIAN RK BCH","FL","33785-0382","33785",-82.8506002,27.8889267
521286860,"LITTLE LEAGUE BASEBALL INC","200 15TH AVE, INDIAN RK BCH, FL, 33785-2896","200 15TH AVE","INDIAN RK BCH","FL","33785-2896","33785",-82.8470765,27.8975197
591003101,"CALVARY EPISCOPAL CHURCH","1615 1ST ST, INDIAN RK BCH, FL, 33785-2809","1615 1ST ST","INDIAN RK BCH","FL","33785-2809","33785",-82.8469783,27.8993995
591848760,"GULF BEACH ART CENTER INC","1515 BAY PALM BLVD, INDIAN RK BCH, FL, 33785-2827","1515 BAY PALM BLVD","INDIAN RK BCH","FL","33785-2827","33785",-82.8458457,27.8983777
593192955,"CHRISTIAN FELLOWSHIP INTERNATIONAL","PO BOX 94, INDIAN RK BCH, FL, 33785-0094","PO BOX 94","INDIAN RK BCH","FL","33785-0094","33785",-82.8506002,27.8889267
593344815,"JIM BRISTOW MINISTRIES INC","PO BOX 156, INDIAN RK BCH, FL, 33785-0156","PO BOX 156","INDIAN RK BCH","FL","33785-0156","33785",-82.8506002,27.8889267
593603586,"INDIAN ROCKS BEACH ACTION 2000 INC","PO BOX 792, INDIAN RK BCH, FL, 33785-0792","PO BOX 792","INDIAN RK BCH","FL","33785-0792","33785",-82.8506002,27.8889267
811478871,"INDIAN SHORES PROPERTY OWNERS ASSOCIATION INC","PO BOX 434, INDIAN RK BCH, FL, 33785-0434","PO BOX 434","INDIAN RK BCH","FL","33785-0434","33785",-82.8506002,27.8889267
814889717,"THERAPEUTIC TANKS INC","1216 BAY PALM BLVD, INDIAN RK BCH, FL, 33785-2860","1216 BAY PALM BLVD","INDIAN RK BCH","FL","33785-2860","33785",-82.8461613,27.8961405
823895004,"PINELLAS SUNCOAST PROFESSIONAL FIREFIGHTERS ASSOCIATION INC","PO BOX 236, INDIAN RK BCH, FL, 33785-0236","PO BOX 236","INDIAN RK BCH","FL","33785-0236","33785",-82.8506002,27.8889267
824091315,"GREENTOWN KIDS","410 20TH AVE, INDIAN RK BCH, FL, 33785-2930","410 20TH AVE","INDIAN RK BCH","FL","33785-2930","33785",-82.8443931,27.902066
824974594,"LOVE YOU FOREVER","329 12TH AVE, INDIAN RK BCH, FL, 33785-2854","329 12TH AVE","INDIAN RK BCH","FL","33785-2854","33785",-82.8427951,27.8952373
863338660,"IRB FAMILY ENRICHMENT HUB INC","1917 GULF BLVD, INDIAN RK BCH, FL, 33785-2957","1917 GULF BLVD","INDIAN RK BCH","FL","33785-2957","33785",-82.847508,27.9019584
881303018,"FLORIDA CLINICIANS FOR CLIMATE ACTION INC","PO BOX 310, INDIAN RK BCH, FL, 33785-0310","PO BOX 310","INDIAN RK BCH","FL","33785-0310","33785",-82.8506002,27.8889267
883205800,"REESE S REACH INC","469 20TH AVE, INDIAN RK BCH, FL, 33785-2929","469 20TH AVE","INDIAN RK BCH","FL","33785-2929","33785",-82.8399543,27.9017162
237418334,"FRIENDS OF THE INDIAN ROCKS BEACH LIBRARY INC","507 BAY PALM BLVD, INDIAN ROCKS BEACH, FL, 33785-0000","507 BAY PALM BLVD","INDIAN ROCKS BEACH","FL","33785-0000","33785",-82.8460371,27.8969852
473701455,"INDIAN ROCKS BEACH SENIOR SOFTBALL LEAGUE INC","708 BEACH TRAIL, INDIAN ROCKS BEACH, FL, 33785-2619","708 BEACH TRAIL","INDIAN ROCKS BEACH","FL","33785-2619","33785",-82.8507646,27.8879337
592052742,"INDIAN ROCKS BEACH HISTORICAL SOCIETY AND MUSEUM INC","203 4TH AVE, INDIAN ROCKS BEACH, FL, 33785-0000","203 4TH AVE","INDIAN ROCKS BEACH","FL","33785-0000","33785",-82.8492727,27.882284
852775950,"VINCENT A LEVERENZ CREATIVE ARTS FOUNDATION INC","318 WINDRUSH BLVD, INDIAN ROCKS BEACH, FL, 33785-2682","318 WINDRUSH BLVD","INDIAN ROCKS BEACH","FL","33785-2682","33785",-82.8447351,27.8871771
861825161,"BEYOND BRAVENLY GLOBAL INC","18832 GULF BLVD, INDIAN ROCKS BEACH, FL, 33785-2148","18832 GULF BLVD","INDIAN ROCKS BEACH","FL","33785-2148","33785",-82.84092,27.8428191
270855113,"TAMPA BAY CHARITIES INC","18395 GULF BLVD STE 204, INDIAN SHORES, FL, 33785-2001","18395 GULF BLVD STE 204","INDIAN SHORES","FL","33785-2001","33785",-82.841832,27.848505
475356074,"VACATION RENTAL ALLIANCE INC","18400 GULF BLVD UNIT 1105, INDIAN SHORES, FL, 33785-2034","18400 GULF BLVD UNIT 1105","INDIAN SHORES","FL","33785-2034","33785",-82.8370782,27.8371666
592034447,"SOUTHWEST FLORIDA SOCIETY OF HOSPITAL PHARMACISTS INC","19915 GULF BLVD UNIT 201, INDIAN SHORES, FL, 33785-2555","19915 GULF BLVD UNIT 201","INDIAN SHORES","FL","33785-2555","33785",-82.8480198,27.8633375
593166060,"BELL FAMILY FOUNDATION FOR HOPE INC","19520 GULF BLVD UNIT 602, INDIAN SHORES, FL, 33785-2223","19520 GULF BLVD UNIT 602","INDIAN SHORES","FL","33785-2223","33785",-82.8454695,27.852287
593560677,"CHRIST THE KING PCA CHURCH","19534 GULF BLVD APT 202, INDIAN SHORES, FL, 33785-3202","19534 GULF BLVD APT 202","INDIAN SHORES","FL","33785-3202","33785",-82.8463509,27.8612065
813774704,"SEASIDE SEABIRD SANCTUARY","18328 GULF BLVD, INDIAN SHORES, FL, 33785-2006","18328 GULF BLVD","INDIAN SHORES","FL","33785-2006","33785",-82.8371879,27.8368545
823316974,"INDIAN SHORES WOMENS CLUB","19305 GULF BLVD 3RD FLOOR, INDIAN SHORES, FL, 33785-2214","19305 GULF BLVD 3RD FLOOR","INDIAN SHORES","FL","33785-2214","33785",-82.8424795,27.8479337
593039099,"AMERICAN VOLKSSPORT ASSOCIATION INC","19651 GULF BOULEVARD, INDIANN SHORES, FL, 33785-2351","19651 GULF BOULEVARD","INDIANN SHORES","FL","33785-2351","33785",-82.8460035,27.8569397
237526553,"FREE & ACCEPTED MASONS OF FLORIDA","PO BOX 378, KATHLEEN, FL, 33849-0378","PO BOX 378","KATHLEEN","FL","33849-0378","33849",-82.023138,28.1208502
270668319,"AMERICAN DISABILITY ADVENTURES INC","PO BOX 730, KATHLEEN, FL, 33849-0730","PO BOX 730","KATHLEEN","FL","33849-0730","33849",-82.023138,28.1208502
270872152,"IGLESIA CRISTIANA ENSENANZAS DE JESUS LAKELAND INC","PO BOX 895, KATHLEEN, FL, 33849-0895","PO BOX 895","KATHLEEN","FL","33849-0895","33849",-82.023138,28.1208502
460887746,"M & M ASSOCIATIONS INC","PO BOX 770, KATHLEEN, FL, 33849-0770","PO BOX 770","KATHLEEN","FL","33849-0770","33849",-82.023138,28.1208502
463447579,"KHS RED DEVIL BAND BOOSTERS INC","PO BOX 967, KATHLEEN, FL, 33849-0967","PO BOX 967","KATHLEEN","FL","33849-0967","33849",-82.023138,28.1208502
473737165,"EXPERIENCE MINISTRIES INC","PO BOX 54, KATHLEEN, FL, 33849-0054","PO BOX 54","KATHLEEN","FL","33849-0054","33849",-82.023138,28.1208502
582684834,"NORTH LAKELAND VOLUNTEER FOOTBALL LEAGUE INC","PO BOX 621, KATHLEEN, FL, 33849-0621","PO BOX 621","KATHLEEN","FL","33849-0621","33849",-82.023138,28.1208502
592219313,"NEW HORIZONS BAPTIST CHURCH","PO BOX 289, KATHLEEN, FL, 33849-0289","PO BOX 289","KATHLEEN","FL","33849-0289","33849",-82.023138,28.1208502
593050670,"KATHLEEN AREA HISTORICAL SOCIETY INC","PO BOX 977, KATHLEEN, FL, 33849-0977","PO BOX 977","KATHLEEN","FL","33849-0977","33849",-82.023138,28.1208502
800501590,"KATHLEEN AREA FFA ALUMNI ASSOCIATION","PO BOX 309, KATHLEEN, FL, 33849-0309","PO BOX 309","KATHLEEN","FL","33849-0309","33849",-82.023138,28.1208502
822600371,"GO OUTDOORS MINISTRIES INC","PO BOX 411, KATHLEEN, FL, 33849-0411","PO BOX 411","KATHLEEN","FL","33849-0411","33849",-82.023138,28.1208502
842113233,"NORTH LAKELAND SOFTBALL INC","PO BOX 1129, KATHLEEN, FL, 33849-1129","PO BOX 1129","KATHLEEN","FL","33849-1129","33849",-82.023138,28.1208502
851577824,"LEGENDS IN THE MAKING RODEO","13450 OCONNER RD, KATHLEEN, FL, 33849-9624","13450 OCONNER RD","KATHLEEN","FL","33849-9624","33849",-82.0967755,28.245089
870704764,"TOTAL REBIRTH CHURCH INC","PO BOX 549, KATHLEEN, FL, 33849-0549","PO BOX 549","KATHLEEN","FL","33849-0549","33849",-82.023138,28.1208502
871381440,"INTERNATIONAL MICROGREEN GROWERS ASSOCIATION FLORIDA","PO BOX 927, KATHLEEN, FL, 33849-0927","PO BOX 927","KATHLEEN","FL","33849-0927","33849",-82.023138,28.1208502
20597868,"INTERNATIONAL SHUFFLEBOARD ASSOCIATION INC","5706 45TH AVE N, KENNETH CITY, FL, 33709-5318","5706 45TH AVE N","KENNETH CITY","FL","33709-5318","33709",-82.7109517,27.8127553
274167802,"HOPE AND MANIFESTED GLORY MINISTRY","5458 58TH ST NORTH STE HSE, KENNETH CITY, FL, 33709-0000","5458 58TH ST NORTH STE HSE","KENNETH CITY","FL","33709-0000","33709",-82.7126272,27.821931
274605793,"INSTITUTE OF HEALING ARTS AND FILMS INC","6241 43RD TER N, KENNETH CITY, FL, 33709-5021","6241 43RD TER N","KENNETH CITY","FL","33709-5021","33709",-82.7216687,27.8117198
320047833,"PALABRA DE VIDA CHURCH OF GOD INC","5945 54TH AVE N, KENNETH CITY, FL, 33709-1803","5945 54TH AVE N","KENNETH CITY","FL","33709-1803","33709",-82.7154697,27.821442
461716449,"VETERANS HEALTH NETWORK INC","5973 48TH AVE N, KENNETH CITY, FL, 33709-5124","5973 48TH AVE N","KENNETH CITY","FL","33709-5124","33709",-82.7158512,27.8154661
590570290,"ST PETERSBURG LODGE NO 1145 LOYAL ORDER OF MOOSE","5940 54TH AVE N, KENNETH CITY, FL, 33709-1804","5940 54TH AVE N","KENNETH CITY","FL","33709-1804","33709",-82.7148588,27.8207424
591934715,"PINELLAS REBOS CLUB INC","5639 54TH AVE N, KENNETH CITY, FL, 33709-2003","5639 54TH AVE N","KENNETH CITY","FL","33709-2003","33709",-82.7092886,27.8214559
593129473,"ADVENT CHRISTIAN CHURCH","5800 58TH ST N, KENNETH CITY, FL, 33709-1910","5800 58TH ST N","KENNETH CITY","FL","33709-1910","33709",-82.712878,27.825119
593332472,"PTA FLORIDA CONGRESS","4940 62ND ST N, KENNETH CITY, FL, 33709-3336","4940 62ND ST N","KENNETH CITY","FL","33709-3336","33709",-82.7224907,27.8154746
593450687,"WAT LAO PHOUTHAPHAVANNARAM","5618 58TH ST N, KENNETH CITY, FL, 33709-1906","5618 58TH ST N","KENNETH CITY","FL","33709-1906","33709",-82.7125174,27.823356
596509485,"CLEARVIEW OAKS PARADISE SOCIAL CLUB INC","5700 40TH AVE N, KENNETH CITY, FL, 33709-5455","5700 40TH AVE N","KENNETH CITY","FL","33709-5455","33709",-82.7114034,27.8080133
596598021,"ST PETERSBURG VICTORY CHURCH OF THE NAZARENE","4401 58TH ST N, KENNETH CITY, FL, 33709-5330","4401 58TH ST N","KENNETH CITY","FL","33709-5330","33709",-82.7115798,27.8122203
814252004,"JOLLY TROLLEY INC","6125 54TH AVE N, KENNETH CITY, FL, 33709-1830","6125 54TH AVE N","KENNETH CITY","FL","33709-1830","33709",-82.7186336,27.8213991
822033999,"QUAN THE AM MEDITATION CENTER INC","6513 48TH AVE N, KENNETH CITY, FL, 33709-3107","6513 48TH AVE N","KENNETH CITY","FL","33709-3107","33709",-82.7268377,27.8157617
824220971,"FEEDING GODS PEOPLE","5800 58TH ST N, KENNETH CITY, FL, 33709-1910","5800 58TH ST N","KENNETH CITY","FL","33709-1910","33709",-82.712878,27.825119
824375985,"KING CHARTER SCHOOLS INC","5671 46TH AVE N, KENNETH CITY, FL, 33709-3603","5671 46TH AVE N","KENNETH CITY","FL","33709-3603","33709",-82.7106449,27.8140216
883519100,"HEALING PINELLAS","4400 66TH ST N, KENNETH CITY, FL, 33709-4922","4400 66TH ST N","KENNETH CITY","FL","33709-4922","33709",-82.7290755,27.8121804
921524263,"EMBRACE FL INC","4337 66TH ST N, KENNETH CITY, FL, 33709-4919","4337 66TH ST N","KENNETH CITY","FL","33709-4919","33709",-82.7281496,27.8112984
922189592,"REGULATORS SOFTBALL INCORPORATED","5290 60TH ST N, KENNETH CITY, FL, 33709-3431","5290 60TH ST N","KENNETH CITY","FL","33709-3431","33709",-82.7169654,27.8198498
10553584,"BLANDINA I DRAPIZA FOUNDATION","6879 SHADOWCAST LN, LAKELAND, FL, 33813-5126","6879 SHADOWCAST LN","LAKELAND","FL","33813-5126","33813",-81.9713795,27.938876
10686634,"DREAM CENTER OF LAKELAND INC","635 W 5TH ST, LAKELAND, FL, 33805-4372","635 W 5TH ST","LAKELAND","FL","33805-4372","33805",-81.9639652,28.0588887
10917335,"AMATEUR ATHLETIC UNION OF THE UNITED STATES INC","4847 WILDFLOWER DR, LAKELAND, FL, 33811-2913","4847 WILDFLOWER DR","LAKELAND","FL","33811-2913","33811",-81.9842756,27.977038
10950466,"CORNERSTONE EVANGELICAL COMMUNITY CHURCH","175 LAKE HOLLINGSWORTH DR, LAKELAND, FL, 33801-5673","175 LAKE HOLLINGSWORTH DR","LAKELAND","FL","33801-5673","33801",-81.9377343,28.028477
20597879,"PTA FLORIDA CONGRESS","5500 YATES RD, LAKELAND, FL, 33811-1923","5500 YATES RD","LAKELAND","FL","33811-1923","33811",-82.0108886,27.9671888
20730430,"TIM HANCOCK MINISTRIES INC","5608 BLOOMFIELD BLVD, LAKELAND, FL, 33810-8202","5608 BLOOMFIELD BLVD","LAKELAND","FL","33810-8202","33810",-81.9929884,28.1137747
20734203,"REDEEMED MINISTRIES","3665 COVINGTON LN, LAKELAND, FL, 33810-2710","3665 COVINGTON LN","LAKELAND","FL","33810-2710","33810",-81.9846297,28.0868508
20788904,"MARTYS MEN INC","1111 EDEVONSHIRE LN, LAKELAND, FL, 33813-0000","1111 EDEVONSHIRE LN","LAKELAND","FL","33813-0000","33813",-81.9457031,27.9767898
30482009,"CENTRAL FLORIDA TRES DIAS INC","444 CARIBBEAN DR, LAKELAND, FL, 33803-5612","444 CARIBBEAN DR","LAKELAND","FL","33803-5612","33803",-81.9615453,27.9977376
30578203,"BASELINE WHEELCHAIR TENNIS FOUNDATION INC","7290 MILLBROOK OAKS DR, LAKELAND, FL, 33813-6344","7290 MILLBROOK OAKS DR","LAKELAND","FL","33813-6344","33813",-81.9576345,27.9333232
30614737,"WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY","5311 FORESTBROOK DR E, LAKELAND, FL, 33811-1657","5311 FORESTBROOK DR E","LAKELAND","FL","33811-1657","33811",-82.0028394,27.9688567
43458539,"BEYOND SURVIVAL INCORPORATED","5020 WILLIAMSTOWN BLVD, LAKELAND, FL, 33810-3707","5020 WILLIAMSTOWN BLVD","LAKELAND","FL","33810-3707","33810",-81.9847245,28.1064808
61757231,"ST NECTARIOS ORTHODOX CHURCH INC","405 MARCUM RD, LAKELAND, FL, 33809-4300","405 MARCUM RD","LAKELAND","FL","33809-4300","33809",-81.9619156,28.1284503
